product_id,product_name,category_id,price,stock_quantity,description,platform
PRD-02245,Car Cover (Model A85),CAT-0449,4669.26,293,High-quality car cover suitable for Indian conditions.,Amazon
PRD-02246,Helmet (Model I98),CAT-0450,6013.8,406,High-quality helmet suitable for Indian conditions.,Amazon
PRD-02247,Dash Cam (Model F59),CAT-0450,3976.69,330,High-quality dash cam suitable for Indian conditions.,Amazon
PRD-02248,Dash Cam (Model N48),CAT-0450,4657.1,50,High-quality dash cam suitable for Indian conditions.,Amazon
PRD-02249,Helmet (Model C78),CAT-0450,1642.14,416,High-quality helmet suitable for Indian conditions.,Amazon
PRD-02250,Dash Cam (Model A60),CAT-0450,4537.27,274,High-quality dash cam suitable for Indian conditions.,Amazon
PRD-02251,Olive Oil (Model P18),CAT-0451,787.97,299,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02252,Olive Oil (Model W93),CAT-0451,203.65,385,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02253,Rice (Model V25),CAT-0451,287.38,306,High-quality rice suitable for Indian conditions.,Amazon
PRD-02254,Olive Oil (Model F10),CAT-0451,840.99,409,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02255,Spices (Model D15),CAT-0451,210.65,105,High-quality spices suitable for Indian conditions.,Amazon
PRD-02256,Olive Oil (Model F21),CAT-0452,852.49,435,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02257,Rice (Model C25),CAT-0452,769.1,186,High-quality rice suitable for Indian conditions.,Amazon
PRD-02258,Olive Oil (Model F64),CAT-0452,1466.11,336,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02259,Rice (Model H48),CAT-0452,88.33,484,High-quality rice suitable for Indian conditions.,Amazon
PRD-02260,Olive Oil (Model Z47),CAT-0452,995.55,227,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02261,Rice (Model S72),CAT-0453,1048.75,267,High-quality rice suitable for Indian conditions.,Amazon
PRD-02262,Spices (Model T78),CAT-0453,775.67,352,High-quality spices suitable for Indian conditions.,Amazon
PRD-02263,Rice (Model V15),CAT-0453,370.91,96,High-quality rice suitable for Indian conditions.,Amazon
PRD-02264,Rice (Model J37),CAT-0453,1436.99,308,High-quality rice suitable for Indian conditions.,Amazon
PRD-02265,Olive Oil (Model G85),CAT-0453,551.42,65,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02266,Olive Oil (Model T64),CAT-0454,130.05,130,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02267,Spices (Model M93),CAT-0454,1357.42,204,High-quality spices suitable for Indian conditions.,Amazon
PRD-02268,Spices (Model C42),CAT-0454,1021.26,481,High-quality spices suitable for Indian conditions.,Amazon
PRD-02269,Olive Oil (Model E78),CAT-0454,321.57,322,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02270,Olive Oil (Model I91),CAT-0454,1051.27,98,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02271,Olive Oil (Model L82),CAT-0455,992.83,420,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02272,Olive Oil (Model T30),CAT-0455,641.14,78,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02273,Spices (Model Z65),CAT-0455,580.83,493,High-quality spices suitable for Indian conditions.,Amazon
PRD-02274,Olive Oil (Model H19),CAT-0455,419.79,272,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02275,Rice (Model V80),CAT-0455,622.04,168,High-quality rice suitable for Indian conditions.,Amazon
PRD-02276,Olive Oil (Model C56),CAT-0456,1365.68,398,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02277,Spices (Model E38),CAT-0456,425.0,50,High-quality spices suitable for Indian conditions.,Amazon
PRD-02278,Spices (Model H58),CAT-0456,1428.64,400,High-quality spices suitable for Indian conditions.,Amazon
PRD-02279,Rice (Model F77),CAT-0456,1097.92,156,High-quality rice suitable for Indian conditions.,Amazon
PRD-02280,Olive Oil (Model Z72),CAT-0456,161.4,178,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02281,Olive Oil (Model S46),CAT-0457,836.28,311,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02282,Rice (Model B31),CAT-0457,490.63,384,High-quality rice suitable for Indian conditions.,Amazon
PRD-02283,Spices (Model F54),CAT-0457,1213.01,347,High-quality spices suitable for Indian conditions.,Amazon
PRD-02284,Olive Oil (Model R86),CAT-0457,1325.39,206,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02285,Spices (Model S26),CAT-0457,403.41,351,High-quality spices suitable for Indian conditions.,Amazon
PRD-02286,Olive Oil (Model W29),CAT-0458,993.19,73,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02287,Spices (Model S44),CAT-0458,98.24,371,High-quality spices suitable for Indian conditions.,Amazon
PRD-02288,Olive Oil (Model L41),CAT-0458,1023.76,214,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02289,Olive Oil (Model O33),CAT-0458,669.66,181,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02290,Spices (Model Q46),CAT-0458,428.22,219,High-quality spices suitable for Indian conditions.,Amazon
PRD-02291,Olive Oil (Model W39),CAT-0459,471.68,439,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02292,Rice (Model J62),CAT-0459,1160.46,432,High-quality rice suitable for Indian conditions.,Amazon
PRD-02293,Rice (Model U20),CAT-0459,133.51,122,High-quality rice suitable for Indian conditions.,Amazon
PRD-02294,Rice (Model F83),CAT-0459,104.97,380,High-quality rice suitable for Indian conditions.,Amazon
PRD-02295,Spices (Model R73),CAT-0459,1216.35,5,High-quality spices suitable for Indian conditions.,Amazon
PRD-02296,Spices (Model V75),CAT-0460,1400.01,69,High-quality spices suitable for Indian conditions.,Amazon
PRD-02297,Spices (Model P75),CAT-0460,1033.98,346,High-quality spices suitable for Indian conditions.,Amazon
PRD-02298,Olive Oil (Model W25),CAT-0460,620.1,315,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02299,Rice (Model X10),CAT-0460,1076.96,359,High-quality rice suitable for Indian conditions.,Amazon
PRD-02300,Olive Oil (Model X54),CAT-0460,381.45,378,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02301,Olive Oil (Model Q97),CAT-0461,921.61,310,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02302,Spices (Model F96),CAT-0461,1396.67,391,High-quality spices suitable for Indian conditions.,Amazon
PRD-02303,Olive Oil (Model H32),CAT-0461,131.18,429,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02304,Rice (Model Q55),CAT-0461,1429.68,216,High-quality rice suitable for Indian conditions.,Amazon
PRD-02305,Spices (Model M31),CAT-0461,572.46,57,High-quality spices suitable for Indian conditions.,Amazon
PRD-02306,Spices (Model V41),CAT-0462,1250.96,435,High-quality spices suitable for Indian conditions.,Amazon
PRD-02307,Rice (Model J48),CAT-0462,735.02,135,High-quality rice suitable for Indian conditions.,Amazon
PRD-02308,Rice (Model A90),CAT-0462,861.89,111,High-quality rice suitable for Indian conditions.,Amazon
PRD-02309,Spices (Model U75),CAT-0462,1242.08,18,High-quality spices suitable for Indian conditions.,Amazon
PRD-02310,Spices (Model T72),CAT-0462,105.1,3,High-quality spices suitable for Indian conditions.,Amazon
PRD-02311,Olive Oil (Model O52),CAT-0463,461.56,54,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02312,Rice (Model L33),CAT-0463,615.06,4,High-quality rice suitable for Indian conditions.,Amazon
PRD-02313,Rice (Model N72),CAT-0463,312.37,270,High-quality rice suitable for Indian conditions.,Amazon
PRD-02314,Olive Oil (Model E62),CAT-0463,203.29,249,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02315,Rice (Model E94),CAT-0463,390.2,240,High-quality rice suitable for Indian conditions.,Amazon
PRD-02316,Spices (Model L48),CAT-0464,559.45,456,High-quality spices suitable for Indian conditions.,Amazon
PRD-02317,Rice (Model R44),CAT-0464,180.87,224,High-quality rice suitable for Indian conditions.,Amazon
PRD-02318,Olive Oil (Model O30),CAT-0464,227.01,382,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02319,Spices (Model A55),CAT-0464,1327.69,363,High-quality spices suitable for Indian conditions.,Amazon
PRD-02320,Rice (Model D34),CAT-0464,441.65,68,High-quality rice suitable for Indian conditions.,Amazon
PRD-02321,Spices (Model N52),CAT-0465,1353.48,82,High-quality spices suitable for Indian conditions.,Amazon
PRD-02322,Olive Oil (Model G71),CAT-0465,1440.35,136,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02323,Rice (Model N72),CAT-0465,834.18,409,High-quality rice suitable for Indian conditions.,Amazon
PRD-02324,Olive Oil (Model W26),CAT-0465,500.83,391,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02325,Spices (Model Q59),CAT-0465,214.5,490,High-quality spices suitable for Indian conditions.,Amazon
PRD-02326,Rice (Model Z12),CAT-0466,206.66,176,High-quality rice suitable for Indian conditions.,Amazon
PRD-02327,Olive Oil (Model A97),CAT-0466,370.03,347,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02328,Spices (Model N86),CAT-0466,1111.4,222,High-quality spices suitable for Indian conditions.,Amazon
PRD-02329,Spices (Model J46),CAT-0466,739.18,389,High-quality spices suitable for Indian conditions.,Amazon
PRD-02330,Spices (Model H89),CAT-0466,245.69,261,High-quality spices suitable for Indian conditions.,Amazon
PRD-02331,Rice (Model H45),CAT-0467,1154.76,442,High-quality rice suitable for Indian conditions.,Amazon
PRD-02332,Spices (Model W41),CAT-0467,1006.17,219,High-quality spices suitable for Indian conditions.,Amazon
PRD-02333,Rice (Model P23),CAT-0467,1057.69,257,High-quality rice suitable for Indian conditions.,Amazon
PRD-02334,Olive Oil (Model F34),CAT-0467,1488.98,302,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02335,Olive Oil (Model U29),CAT-0467,359.49,67,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02336,Spices (Model B45),CAT-0468,1485.79,475,High-quality spices suitable for Indian conditions.,Amazon
PRD-02337,Rice (Model N12),CAT-0468,932.37,46,High-quality rice suitable for Indian conditions.,Amazon
PRD-02338,Rice (Model M62),CAT-0468,796.96,358,High-quality rice suitable for Indian conditions.,Amazon
PRD-02339,Olive Oil (Model H38),CAT-0468,517.54,245,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02340,Rice (Model Q64),CAT-0468,972.93,155,High-quality rice suitable for Indian conditions.,Amazon
PRD-02341,Rice (Model I56),CAT-0469,435.22,179,High-quality rice suitable for Indian conditions.,Amazon
PRD-02342,Olive Oil (Model N41),CAT-0469,493.36,24,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02343,Rice (Model B10),CAT-0469,97.15,381,High-quality rice suitable for Indian conditions.,Amazon
PRD-02344,Spices (Model G46),CAT-0469,718.65,465,High-quality spices suitable for Indian conditions.,Amazon
PRD-02345,Olive Oil (Model D65),CAT-0469,293.56,485,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02346,Spices (Model L52),CAT-0470,470.45,49,High-quality spices suitable for Indian conditions.,Amazon
PRD-02347,Olive Oil (Model A97),CAT-0470,836.62,441,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02348,Rice (Model K56),CAT-0470,1117.11,185,High-quality rice suitable for Indian conditions.,Amazon
PRD-02349,Olive Oil (Model Y85),CAT-0470,802.72,190,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02350,Rice (Model U45),CAT-0470,330.85,196,High-quality rice suitable for Indian conditions.,Amazon
PRD-02351,Rice (Model D26),CAT-0471,951.75,308,High-quality rice suitable for Indian conditions.,Amazon
PRD-02352,Rice (Model B85),CAT-0471,1453.13,452,High-quality rice suitable for Indian conditions.,Amazon
PRD-02353,Olive Oil (Model G34),CAT-0471,1062.9,473,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02354,Rice (Model C79),CAT-0471,936.14,154,High-quality rice suitable for Indian conditions.,Amazon
PRD-02355,Olive Oil (Model P35),CAT-0471,809.67,78,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02356,Rice (Model E34),CAT-0472,638.95,364,High-quality rice suitable for Indian conditions.,Amazon
PRD-02357,Spices (Model Y81),CAT-0472,1463.19,458,High-quality spices suitable for Indian conditions.,Amazon
PRD-02358,Spices (Model O90),CAT-0472,1081.64,466,High-quality spices suitable for Indian conditions.,Amazon
PRD-02359,Spices (Model C71),CAT-0472,640.13,476,High-quality spices suitable for Indian conditions.,Amazon
PRD-02360,Olive Oil (Model Z12),CAT-0472,267.06,140,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02361,Olive Oil (Model E47),CAT-0473,87.26,289,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02362,Rice (Model Z98),CAT-0473,301.48,417,High-quality rice suitable for Indian conditions.,Amazon
PRD-02363,Spices (Model P97),CAT-0473,808.06,262,High-quality spices suitable for Indian conditions.,Amazon
PRD-02364,Rice (Model F66),CAT-0473,1131.08,196,High-quality rice suitable for Indian conditions.,Amazon
PRD-02365,Olive Oil (Model Y59),CAT-0473,613.26,139,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02366,Rice (Model F10),CAT-0474,256.8,111,High-quality rice suitable for Indian conditions.,Amazon
PRD-02367,Olive Oil (Model W11),CAT-0474,1321.15,404,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02368,Olive Oil (Model O74),CAT-0474,1067.48,268,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02369,Spices (Model J38),CAT-0474,458.62,137,High-quality spices suitable for Indian conditions.,Amazon
PRD-02370,Olive Oil (Model D31),CAT-0474,351.42,273,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02371,Rice (Model J15),CAT-0475,966.63,482,High-quality rice suitable for Indian conditions.,Amazon
PRD-02372,Spices (Model E44),CAT-0475,1312.61,26,High-quality spices suitable for Indian conditions.,Amazon
PRD-02373,Olive Oil (Model H36),CAT-0475,811.2,0,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02374,Olive Oil (Model L90),CAT-0475,915.64,188,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02375,Spices (Model C80),CAT-0475,410.78,68,High-quality spices suitable for Indian conditions.,Amazon
PRD-02376,Spices (Model T47),CAT-0476,500.46,29,High-quality spices suitable for Indian conditions.,Amazon
PRD-02377,Olive Oil (Model A55),CAT-0476,344.53,494,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02378,Spices (Model F42),CAT-0476,1457.97,275,High-quality spices suitable for Indian conditions.,Amazon
PRD-02379,Olive Oil (Model Y84),CAT-0476,177.54,381,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02380,Olive Oil (Model M93),CAT-0476,400.87,320,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02381,Olive Oil (Model T80),CAT-0477,325.12,226,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02382,Rice (Model K44),CAT-0477,321.8,322,High-quality rice suitable for Indian conditions.,Amazon
PRD-02383,Spices (Model E67),CAT-0477,362.95,371,High-quality spices suitable for Indian conditions.,Amazon
PRD-02384,Spices (Model L28),CAT-0477,1355.21,47,High-quality spices suitable for Indian conditions.,Amazon
PRD-02385,Spices (Model F68),CAT-0477,293.84,441,High-quality spices suitable for Indian conditions.,Amazon
PRD-02386,Rice (Model G82),CAT-0478,745.97,373,High-quality rice suitable for Indian conditions.,Amazon
PRD-02387,Rice (Model U46),CAT-0478,51.15,83,High-quality rice suitable for Indian conditions.,Amazon
PRD-02388,Rice (Model M97),CAT-0478,919.58,35,High-quality rice suitable for Indian conditions.,Amazon
PRD-02389,Rice (Model C64),CAT-0478,382.98,465,High-quality rice suitable for Indian conditions.,Amazon
PRD-02390,Olive Oil (Model M22),CAT-0478,1091.97,70,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02391,Olive Oil (Model Y11),CAT-0479,912.87,193,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02392,Spices (Model A24),CAT-0479,1243.31,390,High-quality spices suitable for Indian conditions.,Amazon
PRD-02393,Olive Oil (Model B26),CAT-0479,387.55,42,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02394,Spices (Model E90),CAT-0479,907.46,405,High-quality spices suitable for Indian conditions.,Amazon
PRD-02395,Rice (Model Z23),CAT-0479,822.71,418,High-quality rice suitable for Indian conditions.,Amazon
PRD-02396,Spices (Model W20),CAT-0480,319.44,245,High-quality spices suitable for Indian conditions.,Amazon
PRD-02397,Olive Oil (Model O30),CAT-0480,474.93,245,High-quality olive oil suitable for Indian conditions.,Amazon
PRD-02398,Rice (Model H17),CAT-0480,824.42,136,High-quality rice suitable for Indian conditions.,Amazon
PRD-02399,Olive Oil (Model R25),CAT-0480,51.39,22,High-quality olive oil suitable for Indian conditions.,Amazon
